step,cummean_calc_time,cummean_calc_temp,cummean_calc_dens,cummean_wall_time,cummean_calc_epot,cummean_calc_msd,cummean_calc_drft
64,21600.0,298.96733418974355,1.0597990615384614,3152.527590733333,-266436.4875822565,32.214303302564105,0.04814070256410255
65,21625.0,298.8126966717171,1.0599381969696968,3156.159467893939,-266436.49667464657,32.259481984848485,0.04829642424242423
66,21650.0,298.68335641293527,1.060039830845771,3159.791465373134,-266436.5149209603,32.30403893532338,0.04838556716417909
67,21675.0,298.46842623039214,1.0601139950980392,3163.4215796911767,-266436.531520804,32.34742654901961,0.048426284313725476
68,21700.0,298.3415554975845,1.060168961352657,3167.0509644782605,-266436.5493815943,32.39056206763285,0.04843203864734299
69,21725.0,298.3358982666666,1.0602154,3170.6807488,-266436.56543732865,32.43169627619048,0.048423309523809514
70,21750.0,298.3971372676056,1.0602490469483568,3174.30917242723,-266436.5745714226,32.473347652582156,0.048398258215962435
71,21775.0,298.4412609259259,1.060259986111111,3177.9366061157407,-266436.5751928843,32.51524280555555,0.048347087962962956
72,21800.0,298.59200198630134,1.0602368264840183,3181.5672354611875,-266436.57649279456,32.55755410045662,0.048263219178082184
73,21825.0,298.80267059009003,1.0601795135135135,3185.199694837838,-266436.57724469824,32.60143098198198,0.04815868918918918
74,21850.0,298.93131395555554,1.0600932044444444,3188.832906773334,-266436.57215634227,32.64676210222222,0.04804468444444444
75,21875.0,298.9346044780701,1.059968407894737,3192.4672120614036,-266436.5627742632,32.69446160526315,0.04790629385964912
76,21900.0,299.0057498744588,1.0597997316017316,3196.1009772640696,-266436.5588323594,32.741926887445885,0.04773077056277055
77,21925.0,299.001805559829,1.0595916538461538,3199.7348444444447,-266436.5540265557,32.78879886752136,0.04752407692307691
78,21950.0,298.93422459071724,1.059356907172996,3203.366036628692,-266436.5478987216,32.83614646413501,0.04730625316455695
79,21975.0,298.95442627083327,1.0591077291666668,3206.9958330791665,-266436.54762594175,32.882575383333325,0.04709017499999999
80,22000.0,298.937437382716,1.058855790123457,3210.6251685349794,-266436.5461894034,32.92936304115225,0.046885765432098755
81,22025.0,298.9589781991869,1.0586150406504067,3214.254532296748,-266436.5459428822,32.975460109756085,0.04669378455284552
82,22050.0,298.8706445783132,1.0583990401606427,3217.882802891566,-266436.5393114619,33.02084655823292,0.04651741365461847
83,22075.0,298.91352047222216,1.0582154325396826,3221.5101342103176,-266436.5381950437,33.06609309523809,0.04636217063492063
84,22100.0,298.93420409411755,1.0580688901960786,3225.13831554902,-266436.5356898393,33.11016451764705,0.046239419607843134
85,22125.0,299.014751492248,1.0579453062015507,3228.7670681937984,-266436.53554162406,33.15440380620154,0.04613140310077519
86,22150.0,298.9858235517241,1.0578194942528738,3232.3934987662833,-266436.5299676821,33.19811169348658,0.04600354022988505
87,22175.0,298.9832990378787,1.057670768939394,3236.0185667613637,-266436.5252659092,33.24265272727272,0.04582778409090908
88,22200.0,299.08354847565533,1.0574997078651687,3239.6414364756556,-266436.52612898883,33.287977123595496,0.04560832209737827
89,22225.0,299.0925512481481,1.057330503703704,3243.26282562963,-266436.5223934445,33.33396944074073,0.045372574074074065
90,22250.0,299.1514277252747,1.0571911355311356,3246.8837785384617,-266436.5200903371,33.378583989010984,0.04515053846153845
91,22275.0,299.2062401811594,1.057098286231884,3250.5043802427535,-266436.5173451088,33.42251673913042,0.04496635144927535
92,22300.0,299.3272577025089,1.0570519569892474,3254.1240114587813,-266436.51981590333,33.464063956989236,0.04483363799283153
93,22325.0,299.33176141843967,1.0570413652482271,3257.7429998971634,-266436.5205732093,33.503730840425526,0.04475001063829786
94,22350.0,299.363346322807,1.05705930877193,3261.360442182456,-266436.5273815194,33.54122027017543,0.04471370877192981
95,22375.0,299.3590075069444,1.0570981805555555,3264.977087545139,-266436.53513424663,33.57934147222221,0.04471829166666665
96,22400.0,299.378416323024,1.0571568041237114,3268.595053140894,-266436.54747253616,33.61672248453607,0.04476360137457043
97,22425.0,299.25013640476186,1.05723706122449,3272.2122393673476,-266436.5546593674,33.65363539795917,0.04485244217687073
98,22450.0,299.1474651346801,1.0573430033670033,3275.8289245185188,-266436.56283800345,33.68872152188551,0.044988188552188536
99,22475.0,299.03356162999995,1.05747918,3279.448079680001,-266436.5680825601,33.72488204999999,0.04517801333333332
100,22500.0,298.9710670429043,1.0576410330033004,3283.0673594026407,-266436.57187455456,33.761143752475235,0.04541145874587457
101,22525.0,298.95989211764703,1.0578166764705883,3286.6867878725498,-266436.57276773534,33.797986630718945,0.04566549019607842
102,22550.0,299.0147780517799,1.0579972491909384,3290.306401032363,-266436.5720109095,33.83525123948219,0.045923886731391576
103,22575.0,299.12772400961535,1.0581665737179486,3293.926675919872,-266436.5702758623,33.8729540352564,0.04615742307692306
104,22600.0,299.15777630158726,1.0583143206349206,3297.5484849714285,-266436.5632080604,33.91185533333332,0.04635194603174602
105,22625.0,299.2613480943396,1.0584319748427673,3301.1710443050315,-266436.5595759403,33.95120087106917,0.04649739937106917
106,22650.0,299.3533151090342,1.0585181464174453,3304.7937252024926,-266436.5570774674,33.99143174454828,0.046593598130841116
107,22675.0,299.42966924691353,1.0585830925925925,3308.416825450618,-266436.55836291675,34.032489910493815,0.046658422839506164
108,22700.0,299.3595345382262,1.058636596330275,3312.0394391253826,-266436.5574319603,34.07405078593271,0.04670869113149846
109,22725.0,299.2018299181817,1.0586892242424242,3315.6621457515157,-266436.55599388795,34.11451044242423,0.04675987272727272
110,22750.0,299.0646857447446,1.0587555615615614,3319.2852960960968,-266436.5573377238,34.15343218318317,0.04683200300300299
111,22775.0,298.98699541964277,1.0588463273809523,3322.907990872024,-266436.56155808346,34.19041707440475,0.046943889880952376
112,22800.0,298.9203980648967,1.0589657522123892,3326.5298046932157,-266436.56379284966,34.22522017404128,0.04710480825958701
113,22825.0,298.8390734766081,1.0591125233918128,3330.152291903509,-266436.56199000595,34.25818880409356,0.04731488596491227
114,22850.0,298.8166804724637,1.0592790434782606,3333.7773006115945,-266436.5582034146,34.28830800579709,0.047561785507246365
115,22875.0,298.82364868103434,1.0594519166666665,3337.402657583333,-266436.5513961294,34.31636867241378,0.04781735632183907
116,22900.0,298.921558139601,1.059615145299145,3341.0283131937326,-266436.5463101568,34.34468574928774,0.048048689458689446
117,22925.0,299.0336544237287,1.0597505028248584,3344.65472340678,-266436.5422389464,34.373959802259876,0.04822405649717513
118,22950.0,299.0721247282912,1.0598426162464982,3348.2836672745098,-266436.53834077605,34.40362243697478,0.048321450980392144
119,22975.0,299.06619837777765,1.0598861638888886,3351.913873583333,-266436.5365542446,34.4335873861111,0.04834013888888888
120,23000.0,298.9124611184572,1.0598914986225894,3355.544094782369,-266436.5312444822,34.46503107713498,0.04830182369146004
121,23025.0,298.78075705737695,1.059877163934426,3359.1751863415298,-266436.5289922788,34.49859908469944,0.048237319672131136
122,23050.0,298.7554908509484,1.0598595474254742,3362.806585252032,-266436.53112301364,34.531953878048775,0.04817221409214091
123,23075.0,298.73964064784934,1.0598525295698924,3366.437581596774,-266436.53062366945,34.56686404838709,0.04812564247311827
124,23100.0,298.7917480693332,1.0598631706666666,3370.0686606693334,-266436.5302565921,34.60249748533332,0.04810698933333332
125,23125.0,298.8344550873014,1.0598942804232803,3373.700656846561,-266436.52796805825,34.63701229629629,0.04811967195767195
126,23150.0,298.91799189763765,1.0599414881889762,3377.3333291391073,-266436.52664618904,34.67133470341207,0.048155816272965876
127,23175.0,298.9894432161457,1.0599984322916665,3380.966897695312,-266436.5249027292,34.7047980859375,0.04820468489583333
128,23200.0,299.0046573152453,1.0600616253229973,3384.6000415478034,-266436.52229895093,34.73806404134366,0.04826071059431524
129,23225.0,299.10195451794857,1.060127697435897,3388.233514328205,-266436.5258011975,34.77136823589743,0.04831823333333333
130,23250.0,299.14303023409656,1.0601986030534347,3391.8684283740454,-266436.5282495751,34.80450526208651,0.04838186259541984
131,23275.0,299.10612629545443,1.0602773636363632,3395.5036933611104,-266436.5290574874,34.838848876262624,0.04845891161616161
132,23300.0,299.09111406516274,1.060365498746867,3399.1380066817037,-266436.5320479424,34.872715581453626,0.0485551253132832
133,23325.0,299.03225435572125,1.0604628258706466,3402.7718851716413,-266436.53301526624,34.90583203482586,0.0486729751243781
134,23350.0,299.01545065432083,1.0605658864197527,3406.4062094666665,-266436.5356394766,34.93485376296296,0.04880836543209876
135,23375.0,299.0006281249998,1.060672345588235,3410.0415255073526,-266436.5380331422,34.96269264215685,0.04896090196078431
136,23400.0,298.9832253163015,1.060784559610705,3413.676847902676,-266436.539384713,34.990201029197074,0.04914003163017031
137,23425.0,298.96660212318824,1.0609091497584537,3417.3124850893714,-266436.53928652906,35.01674315217391,0.049364487922705313
138,23450.0,298.96045614868086,1.0610500263788964,3420.9486800815343,-266436.53680965473,35.04267354916066,0.049645892086330926
139,23475.0,299.07638067857124,1.0612080499999994,3424.584980466667,-266436.5384520929,35.06776136190475,0.04998155714285713
140,23500.0,299.0596675602835,1.0613836619385337,3428.220770096927,-266436.5323240923,35.093683087470446,0.05036445153664302
141,23525.0,299.0845531361501,1.061573906103286,3431.8562159859157,-266436.5279912888,35.11989478873239,0.050777558685446006
142,23550.0,299.14633885780864,1.0617752354312349,3435.4911445617718,-266436.5270038929,35.14787134032633,0.051200974358974354
143,23575.0,299.216667372685,1.0619844606481477,3439.1268828888888,-266436.5279516297,35.176393532407396,0.05161812268518518
144,23600.0,299.25283607356306,1.0622008597701145,3442.763026673563,-266436.5299027978,35.204381429885046,0.05202834942528735
145,23625.0,299.2650922990866,1.062414146118721,3446.399177196347,-266436.53303019184,35.23375122831049,0.052413999999999995
146,23650.0,299.1847984126982,1.0626160408163263,3450.036787868481,-266436.53412121325,35.26398180725623,0.052762092970521535
147,23675.0,299.15008497747726,1.0628026013513512,3453.6744228558564,-266436.5382190091,35.29448409009008,0.053072493243243236
148,23700.0,299.1392038769573,1.0629762863534673,3457.313179863535,-266436.54335649003,35.325149865771806,0.05335664429530201
149,23725.0,299.07958970666647,1.0631372066666664,3460.9526427977785,-266436.5453111512,35.35563815999999,0.05361658
150,23750.0,299.08641555408366,1.0632820750551875,3464.592103883003,-266436.5491561458,35.386438072847675,0.05384471743929359
151,23775.0,299.128482467105,1.0634118728070174,3468.232061912281,-266436.55281020404,35.41701560964911,0.054041317982456136
152,23800.0,299.112075339869,1.063526405228758,3471.8727526623097,-266436.55150437914,35.44791267102396,0.054205296296296286
153,23825.0,299.12788244372274,1.0636261233766233,3475.514460225109,-266436.55008033774,35.47770052164501,0.05433773809523809
154,23850.0,299.23994953763423,1.0637101010752688,3479.1579347419356,-266436.5510524624,35.50650064946235,0.05443784086021505
155,23875.0,299.37958016666647,1.0637758418803418,3482.801419391026,-266436.5524671774,35.534851288461525,0.05450317735042735
156,23900.0,299.41008084501044,1.0638191507430996,3486.4453197176226,-266436.54908293847,35.564007288747334,0.05452901486199576
157,23925.0,299.43396304430365,1.0638372067510549,3490.08929650211,-266436.54828516033,35.59359245569619,0.05451332067510548
158,23950.0,299.38846740461196,1.0638323731656185,3493.733487794549,-266436.54741539207,35.62349956184485,0.05446184696016772
159,23975.0,299.3812055333332,1.0638084,3497.3785923729165,-266436.5512017146,35.65393336874999,0.054381435416666665
160,24000.0,299.30563572670786,1.063767109730849,3501.024606923395,-266436.55323513044,35.68617983022773,0.05427560248447205
161,24025.0,299.2344390329216,1.0637091584362142,3504.6713830534977,-266436.55544781894,35.719369582304516,0.05414735596707818
162,24050.0,299.2054693026583,1.063632836400818,3508.3172919263798,-266436.55751794076,35.75326694683025,0.05399870756646216
163,24075.0,299.20789391260143,1.0635367947154473,3511.962447162601,-266436.55758829473,35.78793318292682,0.053834396341463406
164,24100.0,299.24605331515136,1.0634226626262626,3515.606604919192,-266436.5563182,35.823518741414134,0.0536623212121212
165,24125.0,299.2765094738954,1.0632958052208836,3519.2505220441767,-266436.55297124904,35.86003630722891,0.053489373493975895
166,24150.0,299.2806478143711,1.0631640818363275,3522.892644568862,-266436.54680464073,35.89670932534929,0.05332017564870258
167,24175.0,299.3521375198411,1.0630361904761905,3526.533884867063,-266436.54333469446,35.932912200396814,0.05316148412698411
168,24200.0,299.38854997633115,1.0629213471400396,3530.1751699842202,-266436.53894525836,35.96776981262327,0.05302533925049308
169,24225.0,299.3700503235292,1.0628232705882352,3533.8167782019605,-266436.53421267256,36.000816960784306,0.05291658431372548
170,24250.0,299.36764461013627,1.0627438109161793,3537.458138491228,-266436.53326389863,36.0318632534113,0.052833797270955156
171,24275.0,299.32018255426334,1.0626872732558141,3541.0986899282943,-266436.5326030252,36.062699399224805,0.05277873449612402
172,24300.0,299.3133553217724,1.0626544739884394,3544.738358493256,-266436.5358467938,36.09275111560693,0.05274721579961463
173,24325.0,299.2749234942526,1.0626420670498087,3548.3780484272024,-266436.53857297887,36.122695921455936,0.052729697318007654
174,24350.0,299.24887718666645,1.062646881904762,3552.016838234285,-266436.5421987104,36.15300988,0.052723344761904746
175,24375.0,299.2576647159089,1.062662994318182,3555.6560661553026,-266436.5472092651,36.18270732575757,0.05272460606060605
176,24400.0,299.2640974745761,1.062681472693032,3559.296102546139,-266436.55159311293,36.21185431450094,0.052724111111111104
177,24425.0,299.2438917172283,1.0626919044943821,3562.936596597378,-266436.5542327846,36.24072243445692,0.05270777153558052
178,24450.0,299.25188670018605,1.0626918268156427,3566.577059659218,-266436.55753817875,36.26916522905027,0.05267385102420856
179,24475.0,299.2241545074072,1.0626864333333335,3570.217353711111,-266436.5580095463,36.29797404074073,0.052633049999999994
180,24500.0,299.23541490239387,1.062681246777164,3573.8575655193367,-266436.5595562247,36.32573238121547,0.05259639226519337
181,24525.0,299.27678071978,1.062680261904762,3577.4972372142856,-266436.5623813004,36.35288207692307,0.052573183150183146
182,24550.0,299.27122293078304,1.06268387431694,3581.1362615428056,-266436.5633854809,36.38034269945355,0.052567123861566485
183,24575.0,299.1980086503621,1.0626938768115943,3584.7753953840584,-266436.5617300525,36.407449978260864,0.052581248188405795
184,24600.0,299.1822860054052,1.0627168414414416,3588.414554825226,-266436.5636758396,36.434992454054054,0.052624135135135135
185,24625.0,299.1707284605733,1.0627594068100361,3592.0533099605736,-266436.56714878854,36.46239896953405,0.05270488709677419
186,24650.0,299.13772372370744,1.0628227344028522,3595.691752459893,-266436.5697233173,36.49012076648842,0.052824868092691615
187,24675.0,299.1587303368793,1.0629060780141848,3599.330008794326,-266436.5749814202,36.51859822517731,0.052981404255319144
188,24700.0,299.19791211640194,1.0630040458553796,3602.968121132275,-266436.5810501393,36.547157365079364,0.053160548500881824
189,24725.0,299.22028142280686,1.063110028070176,3606.606399212281,-266436.5869097912,36.57480179824561,0.05334546140350876
190,24750.0,299.20161188481654,1.0632201273996513,3610.2443629877835,-266436.5915951745,36.60301027050611,0.05352722513089004
191,24775.0,299.2157578211804,1.0633327586805559,3613.882520407986,-266436.5987235764,36.63172519270834,0.053704960069444425
192,24800.0,299.2213723419687,1.0634416753022455,3617.5206667892917,-266436.60574927804,36.66039521416235,0.053870012089809995
193,24825.0,299.1881324020616,1.0635438298969075,3621.1591051219934,-266436.6103294828,36.688698032646045,0.05401981615120273
194,24850.0,299.14651552649553,1.0636393760683764,3624.7975595401713,-266436.6139161077,36.71689790940171,0.05415696923076921
195,24875.0,299.1161070901358,1.0637294438775513,3628.4360186887757,-266436.6167001395,36.745261957482995,0.054285675170068
196,24900.0,299.08869309475443,1.0638138358714047,3632.0746181438244,-266436.6183929983,36.77272163959391,0.054406834179356996
197,24925.0,299.13090995791225,1.0638914191919195,3635.713586599327,-266436.6217243401,36.79975295286195,0.05451976430976428
198,24950.0,299.1554304505861,1.0639629313232835,3639.353740358459,-266436.62245409377,36.8257441239531,0.054625495812395286
199,24975.0,299.18311192666647,1.0640292283333337,3642.9941666433333,-266436.62323348,36.852444090000006,0.054724991666666646
200,25000.0,299.2587949004973,1.0640900530679938,3646.635220305141,-266436.6268041409,36.87924518407961,0.054819371475953546
201,25025.0,299.29913615016477,1.0641485874587462,3650.277079028053,-266436.63011617324,36.90644151320132,0.05491632838283826
202,25050.0,299.2865871133003,1.064209706075534,3653.918443683087,-266436.6326378341,36.932652187192126,0.055024834154351374
203,25075.0,299.28360898039193,1.0642776683006538,3657.5596421290848,-266436.6373293594,36.958388250000006,0.05515201633986926
204,25100.0,299.2274627723575,1.0643521739837403,3661.20134921626,-266436.64033728617,36.98437605203252,0.05529685853658535
205,25125.0,299.216055226537,1.0644334708737868,3664.8430263058253,-266436.6462478285,37.00995339158577,0.05546066504854367
206,25150.0,299.18743108051507,1.0645219259259262,3668.484709689211,-266436.6506830499,37.03497077777779,0.055645534621578084
207,25175.0,299.1684030945511,1.0646144342948722,3672.126139,-266436.654393734,37.059620399038465,0.055842874999999986
208,25200.0,299.20607922328526,1.0647080350877196,3675.767816113237,-266436.65964495856,37.08428729665072,0.05604347368421051
209,25225.0,299.21227266190454,1.064803866666667,3679.4091179444445,-266436.6616090603,37.108727811111116,0.05624631111111109
210,25250.0,299.224591505529,1.0649045308056875,3683.050340342812,-266436.662205387,37.133396290679315,0.05645261611374406
211,25275.0,299.26333132389914,1.0650115408805034,3686.6920533223274,-266436.6626866226,37.158135867924535,0.0566609182389937
212,25300.0,299.2896626557118,1.0651257652582162,3690.334280233177,-266436.6612768403,37.18351715492958,0.05687273708920187
213,25325.0,299.31074731152626,1.065245757009346,3693.976541956387,-266436.65903644543,37.20764795015577,0.05708751246105918
214,25350.0,299.3199235085269,1.065367300775194,3697.619579725582,-266436.6561024077,37.23170625271318,0.05729882325581394
215,25375.0,299.3770981141973,1.065482529320988,3701.2635059336426,-266436.6563784414,37.25672147376544,0.05749262191358023
216,25400.0,299.40429230414725,1.065584439324117,3704.9072664086025,-266436.6570558664,37.282756285714285,0.05765617204301074
217,25425.0,299.38362074617714,1.065668151376147,3708.550803022936,-266436.65765010857,37.3102045382263,0.05778077522935778
218,25450.0,299.35042148554015,1.0657336484018267,3712.194570662101,-266436.65933202434,37.33884102739726,0.057868301369863
219,25475.0,299.2843060590907,1.0657846015151518,3715.8386244984854,-266436.6607267288,37.36874679848485,0.05792790606060605
220,25500.0,299.2693950784311,1.0658265369532431,3719.4825157511314,-266436.6655466697,37.39825570437405,0.05797103770739064
221,25525.0,299.2653921591589,1.065863837837838,3723.1265882552557,-266436.6708118709,37.42758464714714,0.058005045045045035
222,25550.0,299.2344905156948,1.0658987802690585,3726.7712463482812,-266436.6742309283,37.45659274738416,0.05803380717488789
223,25575.0,299.23819351488066,1.065930867559524,3730.4158248184526,-266436.67793948663,37.48544182886905,0.05805719791666666
224,25600.0,299.2494387644442,1.0659618829629631,3734.061152420741,-266436.68045110075,37.513847124444446,0.05808015111111111
225,25625.0,299.2810542168139,1.0659935486725665,3737.707126259587,-266436.68212055013,37.54265185988201,0.058106941002949844
226,25650.0,299.31165586930956,1.066026853157122,3741.353447861967,-266436.68254156096,37.571322229074894,0.058140691629955936
227,25675.0,299.3075114035085,1.0660637748538013,3744.9994661915202,-266436.68060517986,37.599423513157895,0.05818553508771929
228,25700.0,299.33956704075666,1.0661043755458517,3748.6453099388646,-266436.6807230655,37.62787164919942,0.05823888355167394
229,25725.0,299.3634914333331,1.0661475289855076,3752.2909810782608,-266436.68174597976,37.65624838840581,0.058294782608695646
230,25750.0,299.4051742929291,1.0661931269841272,3755.9363570216447,-266436.6848547403,37.68415912265513,0.05835058008658008
231,25775.0,299.36897915948254,1.0662442801724141,3759.581351418103,-266436.68606996554,37.71158651293104,0.05841271120689655
232,25800.0,299.34532972389104,1.0663030901287556,3763.226358241774,-266436.68975444924,37.7387085178827,0.0584883991416309
233,25825.0,299.2779274159542,1.066368713675214,3766.872015974359,-266436.69241485186,37.76588983333335,0.05857935327635327
234,25850.0,299.2302580936168,1.066442690780142,3770.518315174468,-266436.69647137594,37.79247178014185,0.05869055035460992
235,25875.0,299.2084608898303,1.0665278898305086,3774.1648223700568,-266436.7011465975,37.81954393926554,0.05882834887005649
236,25900.0,299.18035875246113,1.0666237468354434,3777.812397322082,-266436.70398476376,37.8462348002813,0.05899082841068916
237,25925.0,299.15785479691857,1.0667263277310928,3781.460351070028,-266436.70550897904,37.87323241036415,0.059168529411764696
238,25950.0,299.1117250585772,1.0668265788005582,3785.1085051087866,-266436.7041072343,37.899743168758725,0.05934020083682008
